gender,industry,state,year,final_income,recommendation
female,"Transport, postal & warehousing",QLD,2027,1781.908713936995,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,"Transport, postal & warehousing",QLD,2028,1836.5435805681773,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,"Transport, postal & warehousing",QLD,2029,1891.178447199345,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,"Transport, postal & warehousing",QLD,2030,1945.8133138305275,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,"Transport, postal & warehousing",SA,2023,1483.3666360814823,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,"Transport, postal & warehousing",SA,2024,1538.00150271265,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,"Transport, postal & warehousing",SA,2025,1592.6363693438325,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,"Transport, postal & warehousing",SA,2026,1647.2712359750149,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,"Transport, postal & warehousing",SA,2027,1701.9061026061827,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,"Transport, postal & warehousing",SA,2028,1756.540969237365,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,"Transport, postal & warehousing",SA,2029,1811.1758358685474,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,"Transport, postal & warehousing",SA,2030,1865.8107024997153,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,"Transport, postal & warehousing",TAS,2023,1438.362494736255,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,"Transport, postal & warehousing",TAS,2024,1492.9973613674374,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,"Transport, postal & warehousing",TAS,2025,1547.6322279986052,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,"Transport, postal & warehousing",TAS,2026,1602.2670946297876,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,"Transport, postal & warehousing",TAS,2027,1656.90196126097,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,"Transport, postal & warehousing",TAS,2028,1711.5368278921378,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,"Transport, postal & warehousing",TAS,2029,1766.1716945233202,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,"Transport, postal & warehousing",TAS,2030,1820.8065611545026,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,"Transport, postal & warehousing",VIC,2023,1620.1177897736634,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,"Transport, postal & warehousing",VIC,2024,1674.7526564048458,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,"Transport, postal & warehousing",VIC,2025,1729.3875230360136,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
female,"Transport, postal & warehousing",VIC,2026,1784.022389667196,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
female,"Transport, postal & warehousing",VIC,2027,1838.6572562983783,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
female,"Transport, postal & warehousing",VIC,2028,1893.2921229295462,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
female,"Transport, postal & warehousing",VIC,2029,1947.9269895607285,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
female,"Transport, postal & warehousing",VIC,2030,2002.561856191911,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
female,"Transport, postal & warehousing",WA,2023,1755.361136579697,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
female,"Transport, postal & warehousing",WA,2024,1809.9960032108647,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
female,"Transport, postal & warehousing",WA,2025,1864.630869842047,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
female,"Transport, postal & warehousing",WA,2026,1919.2657364732295,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
female,"Transport, postal & warehousing",WA,2027,1973.9006031043973,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
female,"Transport, postal & warehousing",WA,2028,2028.5354697355797,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
female,"Transport, postal & warehousing",WA,2029,2083.170336366762,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
female,"Transport, postal & warehousing",WA,2030,2137.80520299793,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
female,Wholesale trade,ACT,2023,1703.3906791050686,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
female,Wholesale trade,ACT,2024,1758.025545736251,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
female,Wholesale trade,ACT,2025,1812.6604123674333,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
female,Wholesale trade,ACT,2026,1867.2952789986011,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
female,Wholesale trade,ACT,2027,1921.9301456297835,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
female,Wholesale trade,ACT,2028,1976.565012260966,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
female,Wholesale trade,ACT,2029,2031.1998788921337,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
female,Wholesale trade,ACT,2030,2085.834745523316,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
female,Wholesale trade,NSW,2023,1561.4693548078649,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,NSW,2024,1616.1042214390473,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,NSW,2025,1670.7390880702296,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,NSW,2026,1725.3739547013975,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,NSW,2027,1780.0088213325798,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,NSW,2028,1834.6436879637622,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,NSW,2029,1889.27855459493,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,NSW,2030,1943.9134212261124,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,NT,2023,1509.8898655574885,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,NT,2024,1564.524732188671,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,NT,2025,1619.1595988198533,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,NT,2026,1673.794465451021,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,NT,2027,1728.4293320822035,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,NT,2028,1783.0641987133713,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,NT,2029,1837.6990653445537,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,NT,2030,1892.333931975736,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,QLD,2023,1490.6973136550805,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,QLD,2024,1545.3321802862483,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,QLD,2025,1599.9670469174307,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,QLD,2026,1654.601913548613,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,QLD,2027,1709.236780179781,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,QLD,2028,1763.8716468109633,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,QLD,2029,1818.5065134421457,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,QLD,2030,1873.1413800733135,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,SA,2023,1413.0235231243714,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,SA,2024,1467.6583897555538,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,SA,2025,1522.2932563867216,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,SA,2026,1576.928123017904,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,SA,2027,1631.5629896490864,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,SA,2028,1686.1978562802542,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,SA,2029,1740.8327229114366,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,SA,2030,1795.467589542619,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,TAS,2023,1371.5238200143795,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,TAS,2024,1426.1586866455473,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,TAS,2025,1480.7935532767297,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,TAS,2026,1535.428419907912,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,TAS,2027,1590.0632865390799,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,TAS,2028,1644.6981531702622,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,TAS,2029,1699.33301980143,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,TAS,2030,1753.9678864326124,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,VIC,2023,1545.074138254,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,VIC,2024,1599.7090048851824,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,VIC,2025,1654.3438715163647,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,VIC,2026,1708.9787381475326,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,VIC,2027,1763.613604778715,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,VIC,2028,1818.2484714098973,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,VIC,2029,1872.8833380410651,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,VIC,2030,1927.5182046722475,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
female,Wholesale trade,WA,2023,1677.4450945304416,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
female,Wholesale trade,WA,2024,1732.079961161624,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
female,Wholesale trade,WA,2025,1786.7148277927918,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
female,Wholesale trade,WA,2026,1841.3496944239741,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
female,Wholesale trade,WA,2027,1895.9845610551565,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
female,Wholesale trade,WA,2028,1950.6194276863243,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
female,Wholesale trade,WA,2029,2005.2542943175067,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
female,Wholesale trade,WA,2030,2059.889160948689,"Congratulations, your future income is roughly in line with the average. If you're looking to earn more, consider moving to another state or choosing a different industry."
male,Accommodation & food services,ACT,2023,1517.0018955266132,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,ACT,2024,1571.6367621577956,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,ACT,2025,1626.2716287889634,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,ACT,2026,1680.9064954201458,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,ACT,2027,1735.5413620513282,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,ACT,2028,1790.176228682496,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,ACT,2029,1844.8110953136784,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,ACT,2030,1899.4459619448608,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,NSW,2023,1380.3403263786167,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,NSW,2024,1434.975193009799,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,NSW,2025,1489.610059640967,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,NSW,2026,1544.2449262721493,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,NSW,2027,1598.8797929033171,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,NSW,2028,1653.5146595344995,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,NSW,2029,1708.149526165682,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,NSW,2030,1762.7843927968497,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,NT,2023,1345.1109345907898,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,NT,2024,1399.7458012219722,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,NT,2025,1454.3806678531546,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,NT,2026,1509.0155344843224,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,NT,2027,1563.6504011155048,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,NT,2028,1618.2852677466726,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,NT,2029,1672.920134377855,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,NT,2030,1727.5550010090374,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,QLD,2023,1326.7487546332268,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,QLD,2024,1381.3836212644092,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,QLD,2025,1436.0184878955915,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,QLD,2026,1490.6533545267594,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,QLD,2027,1545.2882211579417,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,QLD,2028,1599.923087789124,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,QLD,2029,1654.557954420292,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,QLD,2030,1709.1928210514743,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,SA,2023,1252.3386493457801,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,SA,2024,1306.973515976948,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,SA,2025,1361.6083826081303,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,SA,2026,1416.2432492393127,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,SA,2027,1470.8781158704805,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,SA,2028,1525.512982501663,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,SA,2029,1580.1478491328453,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,SA,2030,1634.7827157640131,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,TAS,2023,1225.0821503403713,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,TAS,2024,1279.7170169715537,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,TAS,2025,1334.3518836027215,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,TAS,2026,1388.9867502339039,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,TAS,2027,1443.6216168650863,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,TAS,2028,1498.256483496254,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,TAS,2029,1552.8913501274365,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,TAS,2030,1607.5262167586188,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,VIC,2023,1373.539707147298,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
male,Accommodation & food services,VIC,2024,1428.1745737784659,"Unfortunately, your predicted income is significantly below the average. This is only a prediction and not indicative of your actual income. If you want to increase your earnings, you could consider relocating or switching industries. Best of luck!"
